Unnamed: 0,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames,latitude,longitude
3489,3790,90642,4786150,"SELECT POETRY. THE CAPTURE OF THE SEA SERPENT. TUNE—""GILES SCROGGIN'S GHOST."" (THE SERPENT'S HEAD IS SUPPOSED TO [?]ING.)",1852-07-01,6,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,544,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article4786150,https://nla.gov.au/nla.news-page507164,"Behold! good people. here I am; Time out of mind you've heard of me, But always counted me a Sham— A mere chim[?]a of the sea.",82.36614990234375,Empty,0,Empty,0,0,0,text/18520701-13-4786150.txt,Empty,Empty,"CAREERING, , JEAN, CAPTAIN",-33.83166667,151.2011111
3490,3791,90652,4791334,SELECT POETRY. THE PHANTOMS OF ST. SEPULCHRE.,1853-04-05,9,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,1251,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article4791334,https://nla.gov.au/nla.news-page508740,"""Did'st ever see a hanging?"" ""No—not one— Nor ever wish to see such [?] done: But once I saw a wretch co[?]dem[?] to die— A lean-faced, bright-eyed youth, who made [?]",1.5467242002487185,Empty,3,2019-01-20T09:08:49Z,0,0,0,text/18530405-13-4791334.txt,Empty,Empty,"NORTH, LONG, LAUGHING, IRANIEN, NEWGATE, ILLINO, FRENCH, HIE, ",-33.64,151.1761111111111
3491,3792,90737,4799829,PHANTOMS. BY HENRY W. LONGFELLOW.,1854-11-04,6,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,291,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article4799829,https://nla.gov.au/nla.news-page554475,All houses wherein men have lived an died Are haunted houses Through the open doors The harmless phantoms on their errands [?] With feet that make no sound upon the floor.,2.034903049468994,Empty,0,Empty,0,0,0,text/18541104-13-4799829.txt,Empty,Empty,"Feminine, Wy Uri",-23.60479,117.6894
3492,3793,90750,4806452,THE GHOST OF COBBETT TO THE EARL OF ABERDEEN. (FROM PUNCH.),1855-04-09,6,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,1019,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article4806452,https://nla.gov.au/nla.news-page186403,"""Aberdeen,—just look here, will you? I have been reading your Speech. When I say your Speech, I mean that which yow concocted, and which Cranworth, your precious Chancellor,",116.18971252441406,Empty,0,Empty,0,0,0,text/18550409-13-4806452.txt,Empty,Empty,"PUNCH, LORDS, WOMEN, SCOTCH, GALLICAN, AMERICA, , AUSTRIAN, LORDS",-33.33925536,115.6244354
3493,3794,90899,48539691,PSYCHOLOGY AND SPIRITUALISM.,1892-09-26,4,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,7149,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article48539691,https://nla.gov.au/nla.news-page4067212,"Once in every three or four years the Societies for Psychological Research hold their International Congress, and on the occasion of the meeting in London",2.465700149536133,Empty,1,2015-07-01T13:27:55Z,0,0,0,text/18920926-41-48539691.txt,Empty,Empty,"GERMANS, MUNICH, AMERICAN, LONDON, AMERICAN, LONDON, SOUTH, AUSTRALIAN, LONDON, SOUTH AUSTRALIA, ENGLISH, SOUTH, AUSTRALIAN, KINTORO, NOR, GOVERNMENT HOUSE, ASSEMBLY, EDUCATION, EDUCATION, LONDON, AUSTRALIAN, LONDON, ENGLISH, SOUTH AUSTRALIA, BOUSE, LONDON TIMES, ADELAIDE, LONDON, ADELAIDE, LONDON, ADELAIDE, FRENCH, PARIS, PARIS, GOBELIN, BOCCACCIAN, SOUTH AUSTRALIAN, ARCHITECTS, NATURE, NATURE, GOTHIC, ENGLAND, ROME, EUROPE, HOME, CHICAGO, PORTONIAN, GRAND, NORWAY, SWEDEN, CHURCH, AMERICA,SOUTH WALEA, SOUTH, LITTLE, ITALY, STOW, FRANCE, GERMANY, LONDON, SPANISH, WEST COAST, NORWOOD, KENSINGTON MEDINDIE, CHILI, CHILI, CHILIAN, PLACILLA, SANTIAGO, ARGUS, LONDON, EUROPE, PARIS, BORDEAUX, PESTH, SWITZER, SALEVE, ZERMATT, AUSTRALIA, IRISH, SOUTHERN CROSS, AUSTRALIA, IRELAND, MELBOURNE, SOUTH AUSTRALIANS, IRISH, ENGLAND, AUSTRALIAN, LONDON, VICTORIA, SOUTH AUSTRALIAN, SOUTH AUSTRALIA, SOUTH AUSTRALIA, LONDON, SOUTH AUSTRALIAN, SOUTH AUSTRALIAN, SOUTH AUSTRALIA, GOVERN, LIBEI, ENGLISH, TRADES, SECRE, LIMITED, ENGLISH, WEST, NORWOOD, UPPER FOURTH, ADELAIDE, COLLEGE, INDIAN, HAWKER, ST., KINTOREWILL",-36.87119308,146.1935142
3494,3795,90903,48543012,THE CHIVALRY OF GHOSTS.,1847-02-17,4,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,282,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article48543012,https://nla.gov.au/nla.news-page4147941,"Once on a time there was a churchyard in the Western Highlands of Scotland notorious for being haunted. A ""wee wicked tailor,"" for a trifling wager, undertook to sit alone, at midnight, on a tomb within the",11.68142032623291,Empty,0,Empty,0,0,0,text/18470217-41-48543012.txt,Empty,Empty,"WEST, , TAILOR",-31.1075,115.3708333
3495,3796,90956,48728433,"DANIEL O'CONNELL'S GHOST ""QUIETLY INURNED"" IN AMERICA.",1848-04-15,4,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,1339,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article48728433,https://nla.gov.au/nla.news-page4148607,"We perceive, by the New York papers, that the late Daniel O'Connell was buried in that city with great pomp. ""The obsequies of the Agitator and Liberator"" says the New York Herald of",139.4590606689453,Empty,0,Empty,0,0,0,text/18480415-41-48728433.txt,Empty,Empty,", IRISH, HAMLET, HAMLET, ROMEO, JULIET, GREEN, IRISH, JIHE, IRELAND, LONDON, BRITISH, CELTIC, IRELAND, IRELAND, REMOTEST, IRISH, KILLARNEY, VENICE, ST., , KINGS, WAPPING, CHINESE, EUROPE, NANKIN, US",-36.72858325,143.8205537
3496,3797,90998,49594981,THE GLOBE TROTTER. INDIAN GHOST CHARMS.,1889-09-14,1 S,111,"The North Australian and Northern Territory Government Gazette (Darwin, NT : 1889 - 1890)",Article,492,N,Empty,Supplement,Empty,https://nla.gov.au/nla.news-article49594981,https://nla.gov.au/nla.news-page3620813,"The dread of ghosts is common to all the aboriginal races of India, from whom it has been very generally adopted by their Aryan conquerors, and even by the lower classes of",158.6674041748047,Empty,1,2016-05-23T06:32:29Z,0,0,0,text/18890914-111-49594981.txt,Empty,Empty,"India, Mohammedans, India, Honers",23.07273076308,79.303321271779
3497,3798,91025,49758266,PICKINGS FROM PUNCH. YE GHOSTS OF THE INNOCENTS. (A BALLAD OF BLACKWALL.),1856-11-05,3,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,2462,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article49758266,https://nla.gov.au/nla.news-page4142676,"Now bush ye, bush ye, my Ministers, For oh, but the white-bait's fine; and the loaves and fishes ye love so well, Are [?]ead for you to dine.",12.376758575439451,Empty,0,Empty,1,0,0,text/18561105-41-49758266.txt,Empty,Empty,"Gowper, Uie, Whiteside, Moore, Cowper, Palmenton, Bouverie, Palmerston, Sweden, Whose, Coventry, Jericho, Parliamentary, Britain, Strong",-17.466666666666665,142.4
3498,3799,91082,49904902,"THE ""GHOST OF A PARLIAMENT.""",1859-05-07,2,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,1995,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article49904902,https://nla.gov.au/nla.news-page4154862,The House of Assembly resumed its functions yesterday just as placidly as though nothing extraordinary had happened on the previous day. It is true the Attorney-General,171.0059356689453,Empty,0,Empty,0,0,0,text/18590507-41-49904902.txt,Empty,Empty,"Parlia, Assemby, Egyptian, Btated, Assembly",-35.30689,149.125557
3499,3800,91123,50157861,GHOST STORIES. TO THE EDITOR OF THE REGISTER.,1862-12-17,2,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,1064,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article50157861,https://nla.gov.au/nla.news-page3918642,"Sir—I was present on Friday evening in White's Room when the Rev. Mr. Russell lectured upon ""Ghost Stories,"" and I do not materially disagree with your correspondent. ""A Churchman,"" in",138.12969970703125,Empty,1,2011-12-18T06:15:37Z,0,0,0,text/18621217-41-50157861.txt,Empty,Empty,"WHITE, , AMERICA, INFINITE FATHER",-33.44,151.18444444444444
3500,3801,91149,50169711,THE PARENT GHOST.—MODERN,1863-09-14,3,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,1647,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article50169711,https://nla.gov.au/nla.news-page3913832,"searches in spiritualism have led to one practical result—the discovery of a ghost. Not of an ordinary old-fashioned ghost, appearing in the midnight hour to people with a weak digestion haunting",185.86672973632807,Empty,0,Empty,0,0,0,text/18630914-41-50169711.txt,Empty,Empty,"MODERN, HEGEL, BRITANNIA, HOPE, FAITH, BRITANNIA, DIFFICULTIES, GUARDIAN, LATIN, NEWCASTLE, CREWIAN, MEMORY, TY, SERYOANT, TASIUANIAN, NORTH YASS, , WHITE, LANG, DEERFOOT, WHITE, WHITE, DEERFOOT, WHITE, BRITISH COLONIES, GREAT, GREAT BRITAIN, INDIA, BRITISH",-31.95392,115.85442
3501,3802,91202,50190372,"SPIRITS ON TRIAL—THE £2,000 CHALLENGE. TO THE EDITOR.",1886-03-23,6,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,844,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article50190372,https://nla.gov.au/nla.news-page4041723,"Sir—In looking through my papers I have come across a copy of the challenge re Mr. Eglinton, as it originally appeared in the Pall Mall Gazette, and I will thank you to",8.041312217712402,Empty,0,Empty,0,0,0,text/18860323-41-50190372.txt,Empty,Empty,"Russia, Sir, Albany, Bloomsbury, America",60,47
3502,3803,91225,51561173,A SNITCHMAN AMONG THE GHOSTS. (FROM THE GLASTER HERALD.),1864-03-26,4,92,Rockhampton Bulletin and Central Queensland Advertiser (Qld. : 1861 - 1871),Article,1824,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article51561173,https://nla.gov.au/nla.news-page5011743,"A STEARLING publication has just come under our notice. A gentleman of wealth and business experience in Glasgow, who signs himself ""J.B."" has",4.224662780761719,Empty,0,Empty,0,0,0,text/18640326-92-51561173.txt,Empty,Empty,"Â, Olmugow, God, Â, Neotn, Jinked, Â",46.25431,6.94893
3503,3804,91235,51569614,A GHOST IN A LONDON SQUARE.—,1867-08-17,3,92,Rockhampton Bulletin and Central Queensland Advertiser (Qld. : 1861 - 1871),Article,751,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article51569614,https://nla.gov.au/nla.news-page5013353,"The inhabitants of Woburn-square, Bloomsbury, have been annoyed during the past week by large numbers of the rag[?]ed and noisy population of St. Giles",158.4325714111328,Empty,0,Empty,0,0,0,text/18670817-92-51569614.txt,Empty,Empty,"ST. GILES, , ALGERIA, ORAN",-26.93781,123.85749
3504,3806,91298,51785844,WHAT HAPPENED IN MY STUDIO. A PAINTER'S GHOST STORY. (CONCLUDED.),1875-05-15,1 S,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,1713,N,Empty,SUPPLEMENT TO ROCKHAMPTON BULLETIN,Empty,https://nla.gov.au/nla.news-article51785844,https://nla.gov.au/nla.news-page5019804,"I left my studio early, intending to go home to dinner, and return late in the evening When I got out into the busy streets, I was almost inclined to laugh at myself, for my",123.36798095703124,Empty,0,Empty,0,0,0,text/18750515-91-51785844.txt,Empty,Empty,"Holmes, Holmes, Ind, Duncan, God, Duncan, Duncan, Duncan, PeuneTlvnnia, Moiton",-28.99842894,150.3011199
3505,3807,91314,51791689,THE SPIRITS AGAIN.,1873-01-13,2,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,2292,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article51791689,https://nla.gov.au/nla.news-page5020705,"THE relations between servants and their employers have of late undergone a considerable amount of discussion, and the former class have ""ventilated"" their",10.52621841430664,Empty,0,Empty,0,0,0,text/18730113-91-51791689.txt,Empty,Empty,"LSD, MEDIUM, IIIIN, BIZZIO, CHINESE, INDIAN, BRIGGS, BRIGGS, , PHOTOGRAPH, HOGARTH",-33.76767,117.04457
3506,3808,91317,51793319,GHOSTS. (GLOBE.),1873-03-24,2,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,1167,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article51793319,https://nla.gov.au/nla.news-page5020944,"WE have changed much in these days from the old times when ghosts were almost an article of faith, and when the person who told a tale of the world",16.191085815429688,Empty,0,Empty,0,0,0,text/18730324-91-51793319.txt,Empty,Empty,"QUEEN, HAMLET, MIDDLE AGES, PECKHAM, FRENCH, FRENCH, WAITING, MARSEILLES, , THACKERAY, COLLEGE, FRENCH, TIMES",-38.1459732,144.319584
3507,3809,91366,51905645,GHOSTS. (QUEEN.),1876-09-11,3,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,1436,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article51905645,https://nla.gov.au/nla.news-page5017651,"Every friendship that we make, nay every acquaintance, may become a ghost that will some day turn up unexpectedly in inconvenient places,",39.235137939453125,Empty,0,Empty,0,0,0,text/18760911-91-51905645.txt,Empty,Empty,"BOHEMIAN, BOHEMIA, BOHEMIA, , PHILISTIA, GREENWICH PARK, GREENWICH, BELGRAVIA",-37.816332099999954,144.9645095000001
3508,3810,91373,51907599,THE GHOSTLY RENTAL.,1877-01-20,1 S,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,3359,N,Empty,SUPPLEMENT TO ROCKHAMPTON BULLETIN,Empty,https://nla.gov.au/nla.news-article51907599,https://nla.gov.au/nla.news-page5018145,"I was in my twenty-second year, and I had just left college. I was at liberty to choose my career, and I chose it with much promptness. I afterward renounced it, in truth, with equal",1.2574102878570557,Empty,4,2016-09-19T22:02:40Z,0,0,0,text/18770120-91-51907599.txt,Empty,Empty,"OVERBECK, ST., COLLEGE, , MADFORD, MADFORD",-33.28681,119.30261
3509,3811,91374,51907722,THE GHOSTLY RENTAL. (COUTINUED.),1877-01-27,1 S,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,6922,N,Empty,SUPPLEMENT TO ROCKHAMPTON BULLETIN,Empty,https://nla.gov.au/nla.news-article51907722,https://nla.gov.au/nla.news-page5018171,"I CONTINUED to smell the flower, from time to time, for its oddity of perfume had fascinated me. I passed by the house on the cross-road sgain, but never oncountered the old man in the",11.167672157287598,Empty,8,2016-09-19T21:56:26Z,0,0,0,text/18770127-91-51907722.txt,Empty,Empty,"MOUNT, BIBLICAL, UNITED STATES, CAPTAIN DIAMOND, CAPTAIN DIAMOND, CAPTAIN, CAPTAIN, BOSTON, CAPTAIN, , SPRING, DIVINITY, PASCAL",-31.86508,139.10367
3510,3812,91376,51907850,THE GHOSTLY RENTAL. (CONCLUDED.),1877-02-03,1 S,91,Rockhampton Bulletin (Qld. : 1871 - 1878),Article,3327,N,Empty,SUPPLEMENT TO ROCKHAMPTON BULLETIN,Empty,https://nla.gov.au/nla.news-article51907850,https://nla.gov.au/nla.news-page5018197,"A FEW days later, I suspended my studies and went off for the summer's vacation. I was absent for several weeks, during which I bad plenty of leisure to analyse my impressions of",9.84915542602539,Empty,2,2016-09-19T22:19:17Z,0,0,0,text/18770203-91-51907850.txt,Empty,Empty,"Pascal, Gothic, Belinda, Captain Diamond, Captain, Captain Diamond, Captain Diamond, Captain",-14.06775,125.6513
3511,3813,91401,51979550,"""THAT POOR MRS. WILKINS."" A TRUE GHOST STORY.",1878-11-09,1 S,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,1272,N,Empty,SUPPLEMENT TO THE MORNING BULLETIN,Empty,https://nla.gov.au/nla.news-article51979550,https://nla.gov.au/nla.news-page5024036,"SOME years ago the writer (then midshipman in the navy), having just been paid off in the old V—after a five years' commission, went on leave to his guardian's house, the rectory of",138.92674255371094,Empty,0,Empty,0,0,0,text/18781109-77-51979550.txt,Empty,Empty,,Empty,Empty
3512,3815,91678,52336830,TALES AND SKETCHES. MISS TWEED'S GHOST STORY.  [ALL BIGHTS RESERVED],1890-06-18,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,3833,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52336830,https://nla.gov.au/nla.news-page5064676,"She did not tell the story very often. In the first place she was a woman of few words, who loved better to listen than to talk; and in the second place few people believed the",122.74554443359376,Empty,0,Empty,0,0,0,text/18900618-77-52336830.txt,Empty,Empty,"HILLSHIRE, IIIS, AMY, , AMY, TIER, NOEL, LOUDON, , WEST END, UNCLE WILLIAM, NOEL, KILLSHIRE, ILIA, IIIS, MADAMES, MADAME, BORROW, BINGLE, WAS, ",-33.24352,115.86623
3513,3816,91734,52428857,INDIAN GHOST DANGS.,1892-04-28,6,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,403,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52428857,https://nla.gov.au/nla.news-page5069317,"In the Evansville Courier, Lieutenant M'Carthy says:—""The tradition of an Indian ghost dance has been frequently explained, but it still retains its interest. It is a",203.2332305908203,Empty,0,Empty,0,0,0,text/18920428-77-52428857.txt,Empty,Empty,"INDIAN, Indian, Indian, Messiah, Indian, Indian, Iiis, Indian",-19.37585,121.31159
3514,3817,91739,52429644,"GHOSTLY FIRES. SPRING UP ANYWHERE. (TORONTO GLOBE, 11TH NOVEMBER.)",1892-01-16,7,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,3480,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52429644,https://nla.gov.au/nla.news-page5068611,"The Ontario Gleaner, a newsy little paper published at Cannington, printed in its issue of Thursday last an extraordinary story, so weird, ghostly, and uncanny that the people",3.653850555419922,Empty,0,Empty,0,0,0,text/18920116-77-52429644.txt,Empty,Empty,"CANNINGTON, CANNINGTON, CANNINGTON, AIR, , GLOBE, IIIS, BROOK-, BTRIP, GOD, HEAVEN, LORD, UTE, ORILLIA, BROOKVILLE",-32.01711,115.93454
3515,3818,91744,52432022,RUSSIAN GHOSTS. (BY A RUSSIAN IN THE EVENING STANDARD.),1892-03-04,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,1529,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52432022,https://nla.gov.au/nla.news-page5068939,"Ghosts are numerous in Russia. They are everywhere. At least fifty millions, if not more, of the Tsar's subjects—the whole rural population in",5.975799560546875,Empty,0,Empty,0,0,0,text/18920304-77-52432022.txt,Empty,Empty,"RUSSIAN, Russia, Russia, Voronesh, Crimean War, Krasnyarsk, Siberia, Kikimoris",-22.17365,120.23856
3516,3819,91843,52489372,THE SPIRITUALIST EXPOSURE IN SYDNEY.,1894-11-10,6,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,807,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52489372,https://nla.gov.au/nla.news-page5075689,"Mr. Wallace Nelson, says the Brisbane Courier of the 22nd of October, lectured to a good audience in the Theatre Royal last night, the subject of the discourse being ""The",1.6832275390625,Empty,3,2012-03-04T01:21:51Z,0,0,0,text/18941110-77-52489372.txt,Empty,Empty,"Sydney, Sydney, Cissy, Bastian, Evans, Burns, Hades",-33.865,151.2094444
3517,3820,91869,52503544,CHILDREN'S COLUMN. THE BEVERLEY GHOST.  I,1895-10-30,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,2066,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52503544,https://nla.gov.au/nla.news-page5078113,"The old Beverley place was haunted. At least that is what everybody said, and when ""everybody,"" says a thing is so of course it is so, especially in a little town like Elliston.",159.140380859375,Empty,0,Empty,0,0,0,text/18951030-77-52503544.txt,Empty,Empty,"CHILDREN, Beverley, Bagstock, MB, Jimmy, Bagstock, Simpkins1, Farmer",-38.03007313,145.3607541
3518,3821,91875,52505516,CHILDREN'S COLUMN. THE GHOST OF THE OLD FORT.,1895-09-18,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,1625,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52505516,https://nla.gov.au/nla.news-page5077809,"Some eight years ago, when my regiment was quartered in the Madras Presidency, I made one of a large party to visit the old fort of Seringapatam. We were a lively",138.7447967529297,Empty,0,Empty,0,0,0,text/18950918-77-52505516.txt,Empty,Empty,"SERINGAPATAM, TIPPOO, INDIA, , HINDOO, MADRAS",-13.65334611,122.0202942
3519,3822,91939,52530231,"THE MORNING BULLETIN, ROCKHAMPTON. SATURDAY, FEBRUARY 19, 1898. GHOSTS.",1898-02-19,4,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,909,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52530231,https://nla.gov.au/nla.news-page5083179,"On many occasions, within the ordinary experience of the people of Rockhampton, the long drawn out proceedings in our Courts of justice",14.838623046875,Empty,0,Empty,0,0,0,text/18980219-77-52530231.txt,Empty,Empty,"Rockhampton, Scottish, Modern, Australia, Australia, Australian, Australian",-23.379,150.512
3520,3823,91992,52571766,THE GHOST OF MONTE CHRISTO.,1900-01-29,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,851,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52571766,https://nla.gov.au/nla.news-page5088347,"At Marseilles, spite of railway, electric light, newsboys, cries of ""Disasters to the British armies in South Africa,"" the rattle of steam tramears, the general",170.69400024414062,Empty,0,Empty,0,0,0,text/19000129-77-52571766.txt,Empty,Empty,"HW, SOUTH AFRICA, ROMANCE, DU, NOAILLES, ALECS, NORD, HINT, PARIS, PARIS, MEDITERRANEAN, JILBA, HAVRE, BRISTOL, , POOL, ILIA, ORIENTALISM, ALGERIAN, DANTES, DONGLURS, ALGERIANS, FRENCH, ITALIAN, SPIRITCUX, FERNAND, FERNAND, DANTES",-31.66833333,116.1647222
3521,3824,92010,52585985,ILLUSTRIOUS GHOSTS OF THE TEMPLE.,1900-10-20,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,241,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article52585985,https://nla.gov.au/nla.news-page5118846,"And what ghosts there might be flitting about these dim and shadowry walks at night, or promenading with stately mien amidst the fading flowers: brave shades",5.7523932456970215,Empty,0,Empty,0,0,0,text/19001020-77-52585985.txt,Empty,Empty,Middle,-30.74981,121.5881
3522,3825,92172,54397965,"UNIVERSITY SHAKSPEARE SOCIETY. ""GHOSTS AND GHOSTLAND.""",1898-08-12,6,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,622,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article54397965,https://nla.gov.au/nla.news-page4090662,"On Thursday evening THE Rev. A. E. Beithy delivered a lecture on ""Ghosts ami Ghostland in Shakapeare before the members and friends of the Shakespeare Society. Mr. J. H.",14.729341506958008,Empty,0,Empty,0,0,0,text/18980812-41-54397965.txt,Empty,Empty,"Shaksuearo, Khakxpeare, Kliia, Sbaksp, Avon, Shakspeare",-34.9446095,146.5480225
3523,3826,92174,54401791,"A BENDIGO GHOST. MELBOURNE, SUNDAY, SEPTEMBER 4.",1898-09-05,6,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,124,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article54401791,https://nla.gov.au/nla.news-page4090372,"During the past ten days a ""ghost"" has been promenading the outskirts of Bendigo, much to the terror of the women folk, but the efforts to capture the perpetrator of the scare",147.54505920410156,Empty,1,2011-12-20T09:30:59Z,0,0,2,text/18980905-41-54401791.txt,Empty,Empty,Bendigo,-36.7588767,144.2825931
3524,3827,92399,54890051,A REMARKABLE STORY OF AN APPARITION. (CASSELL'S SATURDAY JOURNAL.),1886-04-01,3,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",Article,1210,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article54890051,https://nla.gov.au/nla.news-page5035321,"MANY people— a very great number, in fact— no more believein apparitions than the man in the moon. And we are not st all sure that we don't agree with them.",11.57259750366211,Empty,0,Empty,0,0,0,text/18860401-77-54890051.txt,Empty,Empty,", VANISHED, CHRISTIAN",-41.95000076,145.6499939
3525,3828,92425,5680551,THE GHOST IN MASTER B.'S ROOM. (FROM ALL THE YEAR ROUND.),1860-04-13,7,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,4488,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article5680551,https://nla.gov.au/nla.news-page199620,"It being now my turn, I ""took the word,"" as he French say, and went on. When I established myself in the triangular [?]erret, which had gained so distinguished a",110.52056884765624,Empty,0,Empty,0,0,0,text/18600413-13-5680551.txt,Empty,Empty,", BISSEXTILE, BARTHOLOMEW, BIRD, BRITON, BANGOR, BOURNEMOUTH, BRIGHTON, MASTER, CALOMEL, DOYLANCO, ENGLAND, SERAGLIO, EAST, MISS, MISS GRIFFIN, PIPSON, CIRCASSIAN, PROVIDENCE, CALIPH, FAITHFUL, FAVOURITE, CALIPH, CIRCASSIAN, SLAVE, FAVOURITE, CALIPH, POLYGAMY, SOLOMON, GRAND VIZIER, BAGDAD, ISLAM, FAVOURITE, CAM, GRAND VIZIER, SOLOMON, EGYPT, MCSROUR, TRADE",-18.166666666666668,138.33333333333334
3526,3829,92432,5684338,AN ACCREDITED GHOST STORY. TO THE EDITOR OF THE ARGUS.,1860-06-15,5,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Article,699,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article5684338,https://nla.gov.au/nla.news-page200102,"Sir,—Although not wishing to appear before you as a believer in ghosts and goblins, nor desiring t[?] destroy in the remotest degree the anti-ghostian theory of Mr. Mi[?]ie, as detailed in his",122.9348602294922,Empty,9,2016-03-30T10:58:26Z,2,0,0,text/18600615-13-5684338.txt,Empty,Empty,"New South Wales, Campbelltown, Sydney, Fisher, Fisher, Hurley, Sydney, Geelong",-32.16177981,147.0178697
3527,3830,92505,57049718,CARLOTTA PATTI AND THE GHOST.,1880-05-14,3,155,"Alexandra and Yea Standard, Gobur, Thornton and Acheron Express (Vic. : 1877 - 1908)",Article,727,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article57049718,https://nla.gov.au/nla.news-page5901022,"Artists, especially foreigners, are generally superstitious, and an amusing instance of the fact occurred outside Messrs Allan and Co.'s music warehouse on Saturday",170.88064575195312,Empty,0,Empty,0,0,0,text/18800514-155-57049718.txt,Empty,Empty,"PARIS, AUSTRALIA, PARIS, AUSTRALIAN, BOSTON, UNITED STATES, OXFORD STREET, , SYDNEY",48.857610233734,2.3531204669436
